"player","monster","level","variant","出場回数","A(アクティブ)","P(コンパニオン)","match01","match02","match03","match04","match05","match06","match07","match08","match09","match10","match11"
"てんてん","ワイバーン (1)","29","原種","11","くすぐり / ダブルアタック / ベノムスティング / ランドスライド","戦いのエール","A-F","B-F","C-F","D-F","E-F","F-G","F-H","F-I","F-J","F-K","F-L"
"てんてん","ワイバーン (2)","24","亜種2","11","くすぐり / スパイクテイル / ダブルアタック / チャージ / ベノムスティング / 光の刻印","リジェネレイト / 命中ブースト","A-F","B-F","C-F","D-F","E-F","F-G","F-H","F-I","F-J","F-K","F-L"
"てんてん","アルルーナ","27","原種","11","エルフショット / エンジェルダスト / スノウストーム / 水流 / 氷葬","レジストシール","A-F","B-F","C-F","D-F","E-F","F-G","F-H","F-I","F-J","F-K","F-L"
"てんてん","グレムリン","25","原種","11","コールドボルト / 風葬","セントリー","A-F","B-F","C-F","D-F","E-F","F-G","F-H","F-I","F-J","F-K","F-L"
"ハウスバトラー","ワイバーン (1)","28","原種","11","チャージ / ハードブロウ / ベノムスティング / 超低周波","心の壁 / 攻撃ブースト","A-E","B-E","C-E","D-E","E-F","E-G","E-H","E-I","E-J","E-K","E-L"
"ハウスバトラー","ワイバーン (2)","45","亜種1","11","スパイクテイル / チャージ / ハードブロウ / ベノムスティング","HPブースト / 防寒布","A-E","B-E","C-E","D-E","E-F","E-G","E-H","E-I","E-J","E-K","E-L"
"ハウスバトラー","アルルーナ","25","原種","11","ウィンドボルト / エルフショット / エンジェルダスト / グリムシャドウ / コールドボルト / 水流","魔力ブースト","A-E","B-E","C-E","D-E","E-F","E-G","E-H","E-I","E-J","E-K","E-L"
"ハウスバトラー","サキュバス","28","原種","11","エルフショット / コールドボルト / テンプテイション / ヒーリング / ファイアボール","レジストシール / 魔力ブースト","A-E","B-E","C-E","D-E","E-F","E-G","E-H","E-I","E-J","E-K","E-L"
"はやて","シムルグ","28","原種","11","くすぐり / エイミング / ダブルアタック / チャージ / ハードブロウ / バードサンクチュアリ","レジストスリープ / レジストチャーム","A-K","B-K","C-K","D-K","E-K","F-K","G-K","H-K","I-K","J-K","K-L"
"はやて","シルバードラゴン","24","原種","11","アイスブレス / コールドボルト / ダブルアタック / ヒーリング / ベノムスクラッチ","レジストチャーム / レジストフィアー","A-K","B-K","C-K","D-K","E-K","F-K","G-K","H-K","I-K","J-K","K-L"
"はやて","クン・アヌン","26","亜種2","11","ウィンドボルト / ダークボルト / ヒーリング / ファイアランス / 狐火","","A-K","B-K","C-K","D-K","E-K","F-K","G-K","H-K","I-K","J-K","K-L"
"はやて","ドール","23","原種","11","アムネジア / アースクェイク / カロウシブスピット","心の棘 / 攻撃ブースト","A-K","B-K","C-K","D-K","E-K","F-K","G-K","H-K","I-K","J-K","K-L"
"pipe","パズズ","21","原種","11","ダブルアタック / デルタスラッシュ / ハードブロウ","戦いのエール","A-L","B-L","C-L","D-L","E-L","F-L","G-L","H-L","I-L","J-L","K-L"
"pipe","ナイトメア","18","亜種1","11","スリープクラウド / ダブルアタック","守りのミンネ","A-L","B-L","C-L","D-L","E-L","F-L","G-L","H-L","I-L","J-L","K-L"
"pipe","フェアリードラゴン","36","亜種1","11","アイスボール / 光のベール","クィックオーダー","A-L","B-L","C-L","D-L","E-L","F-L","G-L","H-L","I-L","J-L","K-L"
"pipe","ドール","17","原種","11","アースクェイク","守りのミンネ","A-L","B-L","C-L","D-L","E-L","F-L","G-L","H-L","I-L","J-L","K-L"
"ねむ","ナポリタン","23","原種","11","イートアライブ / ハスタリーザ / ペトロガス / 超低周波","守りのミンネ","A-B","B-C","B-D","B-E","B-F","B-G","B-H","B-I","B-J","B-K","B-L"
"ねむ","ピヨチャン","28","原種","11","スウィング / ハードブロウ / バードサンクチュアリ / 超低周波","リジェネレイト","A-B","B-C","B-D","B-E","B-F","B-G","B-H","B-I","B-J","B-K","B-L"
"ねむ","オレンジのカキ氷","23","亜種1","11","エルフショット / フォトケミカルスモッグ / ブラッドスティール / ワインクラウド","","A-B","B-C","B-D","B-E","B-F","B-G","B-H","B-I","B-J","B-K","B-L"
"ねむ","さきいか","19","原種","11","エルフショット / ダークボルト / ハスタリーザ / ブラッドスティール","守りのミンネ","A-B","B-C","B-D","B-E","B-F","B-G","B-H","B-I","B-J","B-K","B-L"
"サーモン祭","ワイバーン","20","亜種2","9","エイミング / チャージ / ベノムスティング / 光の刻印","レジストペトリ / 命中ブースト","A-G","B-G","C-G","E-G","G-H","G-I","G-J","G-K","G-L","",""
"サーモン祭","キャペルウェイト","17","亜種1","9","エイミング / ダブルアタック / フラッシュファイア","防御ブースト","A-G","B-G","C-G","E-G","G-H","G-I","G-J","G-K","G-L","",""
"サーモン祭","フライングポリープ","18","亜種2","11","イーヴルフルート / ツイスター","","A-G","B-G","C-G","D-G","E-G","F-G","G-H","G-I","G-J","G-K","G-L"
"サーモン祭","ミ＝ゴ","17","亜種1","11","ブラッドスティール / ワインクラウド","HPブースト","A-G","B-G","C-G","D-G","E-G","F-G","G-H","G-I","G-J","G-K","G-L"
"サーモン祭","ルサルカ","15","原種","2","コールドボルト / フラッド","レジストペトリ / 命中ブースト","D-G","F-G","","","","","","","","",""
"サーモン祭","シルバードラゴン","13","原種","2","アイスブレス","防御ブースト","D-G","F-G","","","","","","","","",""
"roseau","ワイバーン","21","亜種1","11","ダブルアタック / ファストブレード / ベノムスティング","敏捷ブースト","A-C","B-C","C-D","C-E","C-F","C-G","C-H","C-I","C-J","C-K","C-L"
"roseau","グリフィン","25","原種","11","チャージ / ハードブロウ","HPブースト / 防寒布","A-C","B-C","C-D","C-E","C-F","C-G","C-H","C-I","C-J","C-K","C-L"
"roseau","エアリエル","31","原種","11","ウィンドボルト / テンペスト / ヒーリング / 水流","命中ブースト","A-C","B-C","C-D","C-E","C-F","C-G","C-H","C-I","C-J","C-K","C-L"
"roseau","ルサルカ","20","原種","11","ファイアボール / フラッド","魔力ブースト","A-C","B-C","C-D","C-E","C-F","C-G","C-H","C-I","C-J","C-K","C-L"
"シルファ","ナイトメア","26","原種","6","スリープクラウド / チャージ / ヒーリング / 超低周波","クィックオーダー","A-B","A-C","A-D","A-E","A-F","A-G","","","","",""
"シルファ","スキュラ (1)","19","亜種1","6","アイスランス","命中ブースト","A-B","A-C","A-D","A-E","A-F","A-G","","","","",""
"シルファ","スキュラ (2)","30","亜種2","3","アイスランス / ダブルアタック / バインドグラスプ","心の壁","A-B","A-C","A-D","","","","","","","",""
"シルファ","エアリエル","9","原種","6","ウィンドボルト / テンペスト","防御ブースト","A-B","A-C","A-D","A-E","A-F","A-G","","","","",""
"シルファ","肉食スキュラ","30","亜種2","3","アイスランス / ダブルアタック / バインドグラスプ","心の壁","A-E","A-F","A-G","","","","","","","",""
"シルファ","HP305","9","原種","1","ファストブレード","クィックオーダー","A-H","","","","","","","","","",""
"シルファ","魔力１３７","8","原種","4","ファストブレード","リジェネレイト / 心の壁 / 戦いのエール / 防御ブースト","A-H","A-I","A-J","A-K","","","","","","",""
"シルファ","コールドウェーブ (1)","12","原種","5","コールドウェーブ","防御ブースト","A-H","A-I","A-J","A-K","A-L","","","","","",""
"シルファ","コールドウェーブ (2)","11","原種","5","コールドウェーブ","命中ブースト","A-H","A-I","A-J","A-K","A-L","","","","","",""
"シルファ","HP＋２７３","19","原種","4","ウィンドボルト / ファイアボール / ファストブレード","HPブースト / クィックオーダー / 命中ブースト / 心の壁 / 心の棘","A-I","A-J","A-K","A-L","","","","","","",""
"シルファ","ケット・シー","25","亜種2","1","ダブルアタック / ファストブレード / ラピッドスタブ","戦いのエール / 防御ブースト","A-L","","","","","","","","","",""
