"player","monster","level","variant","出場回数","A(アクティブ)","P(コンパニオン)","match01","match02","match03","match04","match05","match06","match07","match08","match09","match10","match11"
"Vince","エアリエル (1)","39","原種","9","エルフショット / テンペスト / ファイアボール","魔力ブースト","A-J","B-J","C-J","D-J","E-J","F-J","G-J","I-J","J-L","",""
"Vince","エアリエル (2)","38","原種","1","ストームワーニング","魔力ブースト","H-J","","","","","","","","","",""
"Vince","スノウ","33","亜種1","11","エルフショット / スノウストーム / スリートストーム / 氷の花","リフレクション / 敏捷ブースト / 魔力ブースト","A-J","B-J","C-J","D-J","E-J","F-J","G-J","H-J","I-J","J-K","J-L"
"Vince","ショゴス","23","亜種2","3","テケリ・リ / ヒーリング / フロート / ロストフォーチュン / 闇の刻印","","E-J","G-J","I-J","","","","","","","",""
"Vince","ラベンダードラゴン","10","原種","2","夢の終わり / 氷葬","エンジェリックウィング","H-J","J-K","","","","","","","","",""
"☆新九郎☆","ショゴス","27","亜種2","1","セメタリーゲート / テケリ・リ","コールドアシスト / リフレクション","A-B","","","","","","","","","",""
"☆新九郎☆","グリフィン","40","亜種1","1","チャージ / ホースベイン / 炎のベール","攻撃ブースト","A-B","","","","","","","","","",""
"☆新九郎☆","フライングポリープ","22","亜種1","1","イーヴルフルート / ツイスター / 闇の楔","敏捷ブースト / 防御ブースト","A-B","","","","","","","","","",""
"☆新九郎☆","スノウ","47","亜種2","6","アイスボール / スノウストーム / スリートストーム / ヒーリング / 氷の花","ミラージュ / 敏捷ブースト / 魔力ブースト","A-B","B-C","B-E","B-G","B-I","B-K","","","","",""
"☆新九郎☆","ブラスドラゴン (1)","40","原種","10","チャージ / ドラゴンスケイル / ハードブロウ / ファイアブレス / 魔性の囁き","コールドアシスト / ミラージュ / レジストバインド / レジストポイズン / 命中ブースト / 敏捷ブースト","B-C","B-D","B-E","B-F","B-G","B-H","B-I","B-J","B-K","B-L",""
"☆新九郎☆","ブラスドラゴン (2)","40","原種","9","ダブルアタック / チャージ / ドラゴンスケイル / ハードブロウ / ファイアブレス","守りのミンネ / 戦いのエール / 敏捷ブースト / 防御ブースト","B-C","B-E","B-F","B-G","B-H","B-I","B-J","B-K","B-L","",""
"☆新九郎☆","ハイドラ","43","原種","10","ダブルアタック / ダークボルト / ベノムスティング / ラーヴァフロウ / 狐火 / 誘い受け","コールドアシスト / ハートオブオーシャン / リフレクション","B-C","B-D","B-E","B-F","B-G","B-H","B-I","B-J","B-K","B-L",""
"☆新九郎☆","アンクー","28","原種","1","デスサイズ / パンデミック","命中ブースト","B-D","","","","","","","","","",""
"☆新九郎☆","エアリエル","25","原種","1","コールドボルト / ストームワーニング / テンペスト","ミラージュ / 魔力ブースト","B-D","","","","","","","","","",""
"☆新九郎☆","アルルーナ","29","原種","4","エンジェルダスト / トランキリティ / ブラッドスティール / ラストシュリーク","ミラージュ / 魔力ブースト","B-F","B-H","B-J","B-L","","","","","","",""
"いも","フラーユ","30","原種","10","アイスランス / ヒヤデスウィンド / ヒーリング / ファイアボルト / 春の雨","ハートオブフレイム / フレイムアシスト / 魔力ブースト","A-K","B-K","C-K","D-K","F-K","G-K","H-K","I-K","J-K","K-L",""
"いも","ナハツェーラー","8","原種","2","スリープクラウド / ダブルアタック / ブラッドセイバー","ハートオブフレイム / レジストスリープ / 予習復習","A-K","B-K","","","","","","","","",""
"いも","エアリエル","39","原種","8","アイスランス / ウィンドボルト / セメタリーゲート / テンペスト / フェアリーエイド","ハートオブウィンド / ミラージュ / 守りのミンネ / 心の棘","A-K","B-K","D-K","F-K","G-K","H-K","I-K","J-K","","",""
"いも","サキュバス (1)","26","亜種1","6","アウェイクニング / スタンダールシンドローム / セメタリーゲート / ペイルムーン / 悪魔のトリル","ハートオブマーブル / フレイムアシスト / レジストシック / 敏捷ブースト","A-K","B-K","G-K","H-K","I-K","J-K","","","","",""
"いも","サキュバス (2)","23","亜種1","2","サクション / スタンダールシンドローム / テンプテイション / ブラッドスティール / ペイルムーン","ハートオブフレイム","D-K","F-K","","","","","","","","",""
"いも","オールドワン (1)","30","原種","2","ダークボルト / ミラーズ / ユロール","ハートオブフレイム","C-K","K-L","","","","","","","","",""
"いも","オールドワン (2)","26","原種","2","エルフショット / コールドボルト / ミラーズ / ユロール","ハートオブフレイム / 魔力ブースト","C-K","K-L","","","","","","","","",""
"いも","ダークヤング","18","亜種2","2","ガッシマ / スタンピード / ダブルアタック / チャージ","リジェネレイト","C-K","K-L","","","","","","","","",""
"いも","セイレン","27","亜種1","2","アウェイクニング / ヒーリング / 悪魔のトリル","ハートオブフレイム / ミラージュ","D-K","F-K","","","","","","","","",""
"いも","シムルグ","35","原種","1","アウターキラー / シードハウザー / スタンピード / ダブルアタック","戦いのエール / 攻撃ブースト","E-K","","","","","","","","","",""
"いも","パズズ","23","原種","1","チャージ / デルタスラッシュ / ドラゴニックロア","ミラージュ / 命中ブースト","E-K","","","","","","","","","",""
"いも","ペリュトン","41","亜種2","1","カラカス / ヒーリング / 光の楔","守りのミンネ / 戦いのエール","E-K","","","","","","","","","",""
"いも","ウルタールの猫","20","原種","1","カラカス / 月光浴","戦いのエール / 防御ブースト","E-K","","","","","","","","","",""
"いも","ペイル","30","亜種2","4","エルフショット / ダークボルト / ブラッドスティール / ペイルムーン","コールドアシスト / コールドバリア / ハートオブウィンド / ミラージュ","G-K","H-K","I-K","J-K","","","","","","",""
"覚者ロイ","ハイドラ","33","亜種2","6","くすぐり / クァドラストライク / チャージ / ハードブロウ / ラーヴァフロウ","ハートオブウィンド / 命中ブースト / 戦いのエール","A-C","B-C","C-E","C-G","C-I","C-K","","","","",""
"覚者ロイ","パズズ","37","原種","6","ダブルアタック / チャージ / デルタスラッシュ / ベノムスクラッチ","戦いのエール","A-C","B-C","C-E","C-G","C-I","C-K","","","","",""
"覚者ロイ","グレムリン","31","原種","5","エルフショット / ヒーリング / ファイアストーム / リヴァイヴ / 風葬","HPブースト","A-C","B-C","C-E","C-G","C-K","","","","","",""
"覚者ロイ","クン・アヌン","33","亜種2","6","エルフショット / バーニングレイジ / ファイアボール / ファイアランス / リヴァイヴ","クィックオーダー","A-C","B-C","C-E","C-G","C-I","C-K","","","","",""
"覚者ロイ","ダークヤング (1)","30","原種","5","イボニーシード / イートアライブ / ガッシマ / チャージ / ハードブロウ","ハートオブウィンド / リジェネレイト / 戦いのエール","C-D","C-F","C-H","C-J","C-L","","","","","",""
"覚者ロイ","ダークヤング (2)","30","原種","5","イボニーシード / ガッシマ / チャージ / ニグラーヌ","リジェネレイト / 命中ブースト / 戦いのエール","C-D","C-F","C-H","C-J","C-L","","","","","",""
"覚者ロイ","アトラク＝ナクア","18","原種","5","ゴッサマーチェイン / テラーコール / ルールオブドリームス","心の棘","C-D","C-F","C-H","C-J","C-L","","","","","",""
"覚者ロイ","オールドワン","18","原種","5","エルフショット / セメタリーゲート / ヒーリング / ミラーズ / ユロール","心の棘","C-D","C-F","C-H","C-J","C-L","","","","","",""
"覚者ロイ","フォトケミ","15","原種","1","ダークボルト / フォトケミカルスモッグ / 悪魔のトリル","HPブースト","C-I","","","","","","","","","",""
"ハウスバトラー","ワイバーン (1)","46","原種","11","チャージ / ハードブロウ / ベノムスティング / 超低周波","HPブースト / 心の壁 / 攻撃ブースト / 防寒布","A-B","A-C","A-D","A-E","A-F","A-G","A-H","A-I","A-J","A-K","A-L"
"ハウスバトラー","ワイバーン (2)","46","亜種1","10","スパイクテイル / チャージ / ハードブロウ / ベノムスティング","HPブースト / 防寒布","A-B","A-D","A-E","A-F","A-G","A-H","A-I","A-J","A-K","A-L",""
"ハウスバトラー","アルルーナ","27","原種","11","ウィンドボルト / エルフショット / エンジェルダスト / グリムシャドウ / コールドボルト","魔力ブースト","A-B","A-C","A-D","A-E","A-F","A-G","A-H","A-I","A-J","A-K","A-L"
"ハウスバトラー","サキュバス","29","原種","11","エルフショット / コールドボルト / ヒーリング / ファイアボール","レジストシール / 魔力ブースト","A-B","A-C","A-D","A-E","A-F","A-G","A-H","A-I","A-J","A-K","A-L"
"ひのこ","ワイバーン","30","亜種2","10","スパイクテイル / ダブルアタック / ハードブロウ / ベノムスティング / 光の刻印","セントリー","A-D","C-D","D-E","D-F","D-G","D-H","D-I","D-J","D-K","D-L",""
"ひのこ","ナイトメア","29","亜種1","10","イルネス / スリープクラウド / ダブルアタック / チャージ / ハードブロウ","セントリー / ハートオブオーシャン","A-D","C-D","D-E","D-F","D-G","D-H","D-I","D-J","D-K","D-L",""
"ひのこ","セイレン","31","原種","10","アウェイクニング / ウィンドボルト / テラーコール / 悪魔のトリル / 魔性の囁き","ミラージュ / 魔力ブースト","A-D","C-D","D-E","D-F","D-G","D-H","D-I","D-J","D-K","D-L",""
"ひのこ","ルサルカ","26","原種","10","ヒーリング / フラッド / ブラッドスティール / ペイルムーン / メイルストロム","フェアリークッキー / フレイムバリア / 魔力ブースト","A-D","B-D","C-D","D-E","D-F","D-G","D-H","D-I","D-J","D-L",""
"ひのこ","スノウ","48","原種","1","スノウストーム / スリートストーム / ダブルアタック / ファイアボルト / 氷の花","ミラージュ","B-D","","","","","","","","","",""
"ひのこ","スキュラ","20","原種","1","アイスランス / コールドウェーブ / マジックシェル / 氷の刻印","ミラージュ / 命中ブースト","B-D","","","","","","","","","",""
"ひのこ","フラーユ","17","原種","1","セメタリーゲート / 春の雨","フェアリークッキー","B-D","","","","","","","","","",""
"ひのこ","モーラ","23","亜種1","1","ヒーリング / ブラッドスティール / ペイルムーン","心の壁 / 心の棘","D-K","","","","","","","","","",""
"てんてん","ワイバーン (1)","32","原種","9","くすぐり / ダブルアタック / ベノムスティング / ランドスライド","戦いのエール","A-G","B-G","D-G","E-G","F-G","G-H","G-I","G-J","G-K","",""
"てんてん","ワイバーン (2)","27","亜種2","9","スパイクテイル / ダブルアタック / チャージ / ベノムスティング / 光の刻印","リジェネレイト / 命中ブースト","A-G","B-G","D-G","E-G","F-G","G-H","G-I","G-J","G-K","",""
"てんてん","アルルーナ","29","原種","9","ウィンドボルト / エルフショット / エンジェルダスト / スノウストーム / 水流","レジストシール","A-G","B-G","D-G","E-G","F-G","G-H","G-I","G-J","G-K","",""
"てんてん","グレムリン (1)","26","原種","1","コールドボルト / 風葬","セントリー","G-H","","","","","","","","","",""
"てんてん","グレムリン (2)","32","亜種2","8","エルフショット / ハイドアウト / 光の楔 / 風葬","セントリー","A-G","B-G","D-G","E-G","F-G","G-I","G-J","G-K","","",""
"てんてん","スキュラ","20","原種","2","アイスランス","レジストペトリ","C-G","G-L","","","","","","","","",""
"てんてん","スノウ","20","亜種2","2","スノウストーム / スリートストーム / ヒーリング / ルビーライト / 狐火","レジストバインド","C-G","G-L","","","","","","","","",""
"てんてん","モーラ","14","原種","2","ブラッドスティール / ペイルムーン","レジストバインド","C-G","G-L","","","","","","","","",""
"てんてん","サキュバス","18","原種","2","エルフショット / サクション / セメタリーゲート / テンプテイション / ファイアボール","コールドアシスト","C-G","G-L","","","","","","","","",""
"Piano","フェニックス","39","亜種1","9","ヒーリング / ファイアボルト / リヴァイヴ / ワールウィンド","ハートオブマーブル / レジストシック / 予習復習","A-I","B-I","C-I","D-I","E-I","G-I","I-J","I-K","I-L","",""
"Piano","アルビノペンギン","28","亜種1","6","ダルネス / テラーコール / トライペック / ブラッドスティール / 超低周波","エンジェリックウィング / ハートオブマーブル","A-I","C-I","E-I","G-I","I-K","I-L","","","","",""
"Piano","マーチヘア","33","亜種1","4","ウィンドボルト / ダークボルト / ヒーリング / ロッツオブラフ","エンジェリックウィング","A-I","G-I","I-J","I-K","","","","","","",""
"Piano","F.S.M.","23","原種","4","ウィンドボルト / エルフショット / ダークボルト / ハスタリーザ","レジストシック / 予習復習","A-I","D-I","G-I","I-K","","","","","","",""
"Piano","ショゴス","8","","1","","エンジェリックウィング / ハートオブマーブル","B-I","","","","","","","","","",""
"Piano","カブトヤマ","21","亜種1","2","シールド / ヒーリング / ペトロガス","エンジェリックウィング / レジストシック / 予習復習","B-I","I-J","","","","","","","","",""
"Piano","モーラ (1)","22","亜種1","5","テラーコール / ヒーリング / ブラッドスティール / ペイルムーン / 水流","エンジェリックウィング / レジストシック / 予習復習","B-I","E-I","F-I","H-I","I-L","","","","","",""
"Piano","モーラ (2)","21","亜種1","1","ヒーリング / ブラッドスティール / ペイルムーン","エンジェリックウィング","C-I","","","","","","","","","",""
"Piano","アトラク＝ナクア","7","原種","2","ゴッサマーチェイン","エンジェリックウィング","C-I","E-I","","","","","","","","",""
"Piano","ハイドラ","24","原種","1","ラーヴァフロウ / 誘い受け","エンジェリックウィング / ハートオブマーブル","D-I","","","","","","","","","",""
"Piano","アルルーナ","48","原種","5","エンジェルダスト / セメタリーゲート / ヒーリング / ファイアボール / ラストシュリーク","エンジェリックウィング / 命中ブースト / 攻撃ブースト","D-I","F-I","H-I","I-J","I-L","","","","","",""
"Piano","ティンダロスハウンド","19","原種","2","クリティカルスパイク / ファストブレード / フェイズアウト / 狐火","レジストシック / レジストチャーム / 予習復習 / 防御ブースト","F-I","H-I","","","","","","","","",""
"Piano","ナイトメア","30","原種","1","スリープクラウド / タングリング / チャージ / 挑発","エンジェリックウィング / ハートオブマーブル","F-I","","","","","","","","","",""
"Piano","クモハタ","31","原種","1","スリープクラウド / タングリング / チャージ / 挑発","エンジェリックウィング / ハートオブマーブル","H-I","","","","","","","","","",""
"ひーちゃん","ブラスドラゴン","16","原種","9","ダブルアタック / テラーコール / ドラゴンスケイル / ファイアブレス","戦いのエール / 防御ブースト / 魔力ブースト","A-F","B-F","C-F","D-F","F-H","F-I","F-J","F-K","F-L","",""
"ひーちゃん","アンクー","34","原種","10","デスサイズ","レジストスリープ / 防御ブースト / 魔力ブースト","A-F","B-F","D-F","E-F","F-G","F-H","F-I","F-J","F-K","F-L",""
"ひーちゃん","フラーユ","15","原種","8","春の雨","レジストフィアー / 攻撃ブースト","A-F","C-F","D-F","E-F","F-G","F-H","F-J","F-L","","",""
"ひーちゃん","フライングポリープ","21","亜種1","7","イーヴルフルート / ツイスター","プロヴィデンス","A-F","B-F","D-F","F-H","F-I","F-J","F-K","","","",""
"ひーちゃん","デュラハン","12","亜種2","3","パリィ / ランドスライド","レジストフィアー / 攻撃ブースト","B-F","F-I","F-K","","","","","","","",""
"ひーちゃん","ワイバーン","11","亜種1","3","スパイクテイル / ベノムスティング","防御ブースト","C-F","E-F","F-G","","","","","","","",""
"ひーちゃん","アークディスプレイサー","22","原種","1","ホロウワールド","戦いのエール","C-F","","","","","","","","","",""
"ひーちゃん","モーラ","14","亜種1","2","ブラッドスティール / ペイルムーン / リベレイション","ミラージュ","E-F","F-G","","","","","","","","",""
"ひーちゃん","スキュラ","28","亜種2","1","アイスランス","魔力ブースト","F-L","","","","","","","","","",""
"おさー","ブラスドラゴン (1)","31","原種","11","イートアライブ / スウィング / チャージ / ハードブロウ / ファイアブレス","レジストチャーム / 心の壁 / 魔力ブースト","A-L","B-L","C-L","D-L","E-L","F-L","G-L","H-L","I-L","J-L","K-L"
"おさー","ブラスドラゴン (2)","32","原種","8","イートアライブ / スウィング / チャージ / ファイアブレス","レジストチャーム","A-L","B-L","D-L","F-L","H-L","I-L","J-L","K-L","","",""
"おさー","ペイルムーン","22","亜種1","11","ヒーリング / ブラッドスティール / ペイルムーン","コールドアシスト","A-L","B-L","C-L","D-L","E-L","F-L","G-L","H-L","I-L","J-L","K-L"
"おさー","アイギス","12","原種","11","アイギスシールド / ランドスライド","命中ブースト / 防御ブースト","A-L","B-L","C-L","D-L","E-L","F-L","G-L","H-L","I-L","J-L","K-L"
"おさー","ペリ","12","原種","3","パイロクラズム / ヒーリング / ムーランルージュ","心の壁 / 魔力ブースト","C-L","E-L","G-L","","","","","","","",""
