player,letter,出場回数,monster,level,variant,image,A(アクティブ),P(コンパニオン),url01,url02,url03,url04,url05,url06,url07,url08,url09,url10,url11
つくよみ,I,1,ドール,13,原,https://eldersign.jp/img/mi/g/f0/056_dhole_0g4.png,アースクェイク,ローズイズレッド / 心の壁,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=168&se=13&t=1,,,,,,,,,,
つくよみ,I,1,ナイトゴーント,9,原,https://eldersign.jp/img/mi/s/f0/035_night-gaunt_0g1.png,くすぐり,ローズイズレッド / 心の壁,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=168&se=13&t=1,,,,,,,,,,
つくよみ,I,1,サキュバス,29,原,https://eldersign.jp/img/mi/g/f0/043_succubus_0g4.png,コールドボルト / スタンダールシンドローム / テンプテイション / ヒーリング,エンジェリックウィング / 戦いのエール,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=168&se=13&t=1,,,,,,,,,,
つくよみ,I,1,セイレン,27,原,https://eldersign.jp/img/mi/s/f0/024_seiren_0g1.png,アウェイクニング,コールドアシスト / ヴァイオレッツブルー,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=168&se=13&t=1,,,,,,,,,,
ぺんぎん,A,11,シルバードラゴン,46,原,https://eldersign.jp/img/mi/g/f0/050_silver-dragon_0g4.png,アイスブレス / ダブルアタック / チャージ / テラーコール / ハードブロウ,守りのミンネ / 防御ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=1&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=2&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=3&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=4&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=5&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=6&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=7&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=8&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=9&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=10&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=11&se=13&t=1
ぺんぎん,A,11,ラプシヌプルクル,44,亜1,https://eldersign.jp/img/mi/g/f0/031_rap-ush-nupuru-kuru_1g4.png,ダブルアタック / ハードブロウ / ファイアボルト / 火葬 / 熱傷,守りのミンネ / 攻撃ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=1&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=2&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=3&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=4&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=5&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=6&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=7&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=8&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=9&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=10&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=11&se=13&t=1
ぺんぎん,A,11,ルサルカ,42,原,https://eldersign.jp/img/mi/g/f0/041_rusalka_0g4.png,コールドボルト / ヒーリング / フラッド / ルビーライト / 水流,守りのミンネ / 防御ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=1&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=2&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=3&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=4&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=5&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=6&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=7&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=8&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=9&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=10&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=11&se=13&t=1
ぺんぎん,A,11,フライングポリープ,39,亜1,https://eldersign.jp/img/mi/g/f0/038_flying-polyp_1g4.png,イーヴルフルート / セメタリーゲート / ツイスター,ミラージュ / 魔力ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=1&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=2&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=3&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=4&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=5&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=6&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=7&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=8&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=9&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=10&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=11&se=13&t=1
ひのこ,J,11,ナイトメア,41,亜1,https://eldersign.jp/img/mi/g/f0/028_nightmare_1g1.png,イルネス / スリープクラウド / ダブルアタック / チャージ / ハードブロウ,セントリー / ハートオブオーシャン,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=9&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=41&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=73&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=105&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=137&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=169&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=201&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=233&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=265&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=298&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=299&se=13&t=1
ひのこ,J,11,ハイドラ,32,原,https://eldersign.jp/img/mi/g/f0/048_hydra_0g4.png,スリープクラウド / ペトロガス / ラーヴァフロウ / 誘い受け / 超低周波,命中ブースト / 守りのミンネ,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=9&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=41&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=73&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=105&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=137&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=169&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=201&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=233&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=265&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=298&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=299&se=13&t=1
ひのこ,J,11,サキュバス,28,原,https://eldersign.jp/img/mi/g/f0/043_succubus_0g7.png,イーヴルフルート / サクション / サーチライト / セメタリーゲート / テンプテイション,ミラージュ / 命中ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=9&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=41&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=73&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=105&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=137&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=169&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=201&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=233&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=265&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=298&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=299&se=13&t=1
ひのこ,J,11,スターヴァンパイア,26,亜1,https://eldersign.jp/img/mi/p/f0/052_star-vampire_1g4.png,アンガドーリエラ / コールドボルト / ダークボルト / ファイアボルト / フラッシュフラッド,命中ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=9&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=41&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=73&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=105&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=137&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=169&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=201&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=233&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=265&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=298&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=299&se=13&t=1
レミルガー,L,11,キマイラ,44,亜2,https://eldersign.jp/img/mi/g/f0/087_chimera_2g7.png,シャドウレイド / ダブルアタック / ハードブロウ / フレイムタン / ランパート,レジストバインド / レジストペトリ,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=11&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=43&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=75&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=107&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=139&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=171&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=203&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=235&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=267&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=299&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=331&se=13&t=1
レミルガー,L,11,ア・ドライグ・ゴッホ,45,原,https://eldersign.jp/img/mi/g/f0/071_y-ddraig-goch_0g7.png,シャドウレイド / ダブルアタック / ハードブロウ / フレイムタン / ブレイズ,守りのミンネ / 戦いのエール,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=11&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=43&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=75&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=107&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=139&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=171&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=203&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=235&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=267&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=299&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=331&se=13&t=1
レミルガー,L,11,ペリ,38,亜2,https://eldersign.jp/img/mi/p/f0/042_peri_2g4.png,ヒーリング / ムーランルージュ / ルビーレイン / レーヴァテイン,レジストシール / レジストペトリ,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=11&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=43&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=75&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=107&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=139&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=171&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=203&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=235&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=267&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=299&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=331&se=13&t=1
レミルガー,L,11,グリマルキン,49,亜2,https://eldersign.jp/img/mi/g/f0/085_grimalkin_2g7.png,シュリンク / ヒーリング / ブラッドスティール / ブラッドムーン / ルビーレイン,フレイムアシスト / 魔力ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=11&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=43&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=75&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=107&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=139&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=171&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=203&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=235&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=267&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=299&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=331&se=13&t=1
りふと,E,10,ハイドラ,43,原,https://eldersign.jp/img/mi/g/f0/048_hydra_0g4.png,ダブルアタック / チャージ / ハードブロウ / ランドスライド / ラーヴァフロウ,エンジェリックウィング,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=4&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=36&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=68&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=133&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=134&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=135&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=136&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=137&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=138&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=139&se=13&t=1,
りふと,E,10,シムルグ,32,原,https://eldersign.jp/img/mi/g/f0/046_simorgh_0g4.png,シードハウザー / チャージ / ハードブロウ / バードサンクチュアリ,命中ブースト / 戦いのエール,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=4&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=36&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=68&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=133&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=134&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=135&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=136&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=137&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=138&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=139&se=13&t=1,
りふと,E,1,グレムリン (1),45,原,https://eldersign.jp/img/mi/s/f0/021_gremlin_0g4.png,風葬,,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=100&se=13&t=1,,,,,,,,,,
りふと,E,10,グレムリン (2),38,亜1,https://eldersign.jp/img/mi/g/f0/021_gremlin_1g1.png,ウィンドボルト / ヒーリング / 風葬,戦いのエール,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=4&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=36&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=68&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=133&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=134&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=135&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=136&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=137&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=138&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=139&se=13&t=1,
りふと,E,10,セイレン,41,亜1,https://eldersign.jp/img/mi/g/f0/024_seiren_1g4.png,アウェイクニング / エルフショット / ダークボルト / ヒーリング / 悪魔のトリル,心の棘 / 攻撃ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=4&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=36&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=68&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=133&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=134&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=135&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=136&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=137&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=138&se=13&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=139&se=13&t=1,
りふと,E,1,ダークヤング,44,原,https://eldersign.jp/img/mi/g/f0/055_dark-young_0g4.png,ガッシマ,敏捷ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=100&se=13&t=1,,,,,,,,,,
りふと,E,1,ショゴス,38,亜1,https://eldersign.jp/img/mi/g/f0/034_shoggoth_1g1.png,チャージ / テケリ・リ,攻撃ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=100&se=13&t=1,,,,,,,,,,
りふと,E,1,オールドワン,42,原,https://eldersign.jp/img/mi/g/f0/051_old-one_0g1.png,ミラーズ,アウタークッキー,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=100&se=13&t=1,,,,,,,,,,
